Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Coca-Cola,0.44,"1,550",682.00,252.34,0.37
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Diet Coke,0.45,"1,500",675.00,209.25,0.31
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Sprite,0.39,960,374.40,123.55,0.33
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Fanta,0.44,780,343.20,126.98,0.37
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Powerade,0.54,940,507.60,116.75,0.23
Walmart,1128299,9/18/2023,Southeast,Florida,Orlando,Dasani Water,0.42,990,415.80,203.74,0.49
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Coca-Cola,0.39,"1,400",546.00,202.02,0.37
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Diet Coke,0.43,"1,900",817.00,236.93,0.29
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Sprite,0.43,"1,280",550.40,187.14,0.34
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Fanta,0.40,"1,200",480.00,168.00,0.35
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Powerade,0.47,"1,160",545.20,119.94,0.22
Walmart,1128299,10/17/2023,Southeast,Florida,Orlando,Dasani Water,0.53,"1,400",742.00,385.84,0.52
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Coca-Cola,0.41,"1,880",770.80,262.07,0.34
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Diet Coke,0.46,"2,310",1062.60,340.03,0.32
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Sprite,0.44,"1,730",761.20,281.64,0.37
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Fanta,0.47,"1,700",799.00,271.66,0.34
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Powerade,0.58,"1,470",852.60,230.20,0.27
Walmart,1128299,11/17/2023,Southeast,Florida,Orlando,Dasani Water,0.66,"1,980",1306.80,653.40,0.50
Walmart,1128299,12/16/2023,Southeast,Florida,Orlando,Coca-Cola,0.58,"2,800",1624.00,584.64,0.36
Walmart,1128299,12/16/2023,Southeast,Florida,Orlando,Diet Coke,0.55,"2,560",1408.00,436.48,0.31
West Soda,1128299,12/16/2023,Southeast,Florida,Orlando,Sprite,0.64,"2,040",1305.60,430.85,0.33
West Soda,1128299,12/16/2023,Southeast,Florida,Orlando,Fanta,0.58,"2,040",1183.20,402.29,0.34
West Soda,1128299,12/16/2023,Southeast,Florida,Orlando,Powerade,0.64,"1,790",1145.60,297.86,0.26
West Soda,1128299,12/16/2023,Southeast,Florida,Orlando,Dasani Water,0.64,"2,000",1280.00,614.40,0.48
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Coca-Cola,0.30,"2,720",816.00,416.16,0.51
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Diet Coke,0.36,"2,210",795.60,318.24,0.40
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Sprite,0.26,"2,020",525.20,152.31,0.29
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Fanta,0.30,"1,700",510.00,188.70,0.37
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Powerade,0.36,"1,930",694.80,284.87,0.41
West Soda,1185732,1/12/2023,Southeast,Florida,Orlando,Dasani Water,0.35,"2,210",773.50,425.43,0.55
West Soda,1185732,2/10/2023,Southeast,Florida,Orlando,Coca-Cola,0.36,"2,880",1036.80,487.30,0.47
West Soda,1185732,2/10/2023,Southeast,Florida,Orlando,Diet Coke,0.31,"1,650",511.50,209.72,0.41
West Soda,1185732,2/10/2023,Southeast,Florida,Orlando,Sprite,0.23,"2,040",469.20,150.14,0.32
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Fanta,0.28,640,179.20,73.47,0.41
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Powerade,0.29,390,113.10,50.90,0.45
BevCo,1128299,2/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.30,"1,070",321.00,115.56,0.36
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.30,"1,620",486.00,184.68,0.38
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.35,980,343.00,140.63,0.41
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Sprite,0.43,"1,120",481.60,197.46,0.41
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Fanta,0.38,780,296.40,115.60,0.39
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Powerade,0.43,330,141.90,59.60,0.42
BevCo,1128299,3/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.35,"1,020",357.00,128.52,0.36
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.38,"1,470",558.60,206.68,0.37
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.44,850,374.00,153.34,0.41
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Sprite,0.41,"1,140",467.40,172.94,0.37
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Fanta,0.32,680,217.60,91.39,0.42
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Powerade,0.40,400,160.00,67.20,0.42
BevCo,1128299,4/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.47,900,423.00,152.28,0.36
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Coca-Cola,0.39,"1,750",682.50,273.00,0.40
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Diet Coke,0.40,"1,050",420.00,172.20,0.41
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Sprite,0.37,"1,090",403.30,149.22,0.37
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Fanta,0.33,850,280.50,106.59,0.38
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Powerade,0.34,540,183.60,78.95,0.43
BevCo,1128299,5/25/2023,Southeast,Virginia,Richmond,Dasani Water,0.44,"1,680",739.20,258.72,0.35
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.37,"2,330",862.10,318.98,0.37
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.45,"2,210",994.50,407.75,0.41
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Sprite,0.58,"2,080",1206.40,446.37,0.37
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Fanta,0.61,"1,840",1122.40,460.18,0.41
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Powerade,0.68,"1,280",870.40,400.38,0.46
BevCo,1128299,6/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.82,"2,310",1894.20,700.85,0.37
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.60,"2,720",1632.00,603.84,0.37
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.60,"2,240",1344.00,510.72,0.38
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Sprite,0.62,"2,080",1289.60,490.05,0.38
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Fanta,0.65,"1,870",1215.50,510.51,0.42
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Powerade,0.72,"2,100",1512.00,650.16,0.43
BevCo,1128299,7/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.82,"1,860",1525.20,503.32,0.33
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.67,"2,720",1822.40,728.96,0.40
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.53,"2,400",1272.00,534.24,0.42
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Sprite,0.53,"2,150",1139.50,421.62,0.37
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Fanta,0.52,"1,360",707.20,275.81,0.39
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Powerade,0.51,"1,320",673.20,302.94,0.45
BevCo,1128299,8/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.55,800,440.00,149.60,0.34
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Coca-Cola,0.35,"1,490",521.50,219.03,0.42
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Diet Coke,0.43,"1,530",657.90,256.58,0.39
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Sprite,0.34,780,265.20,106.08,0.40
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Fanta,0.37,700,259.00,103.60,0.40
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Powerade,0.39,740,288.60,135.64,0.47
BevCo,1128299,9/25/2023,Southeast,Virginia,Richmond,Dasani Water,0.33,830,273.90,98.60,0.36
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.28,"1,190",333.20,133.28,0.40
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.39,"1,730",674.70,256.39,0.38
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Sprite,0.39,"1,190",464.10,194.92,0.42
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Fanta,0.31,"1,010",313.10,115.85,0.37
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Powerade,0.42,"1,050",441.00,207.27,0.47
BevCo,1128299,10/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.40,"1,090",436.00,139.52,0.32
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Coca-Cola,0.34,"1,730",588.20,247.04,0.42
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Diet Coke,0.34,"2,210",751.40,278.02,0.37
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Sprite,0.33,"1,430",471.90,184.04,0.39
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Fanta,0.36,"1,440",518.40,202.18,0.39
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Powerade,0.56,"1,360",761.60,335.10,0.44
BevCo,1128299,11/24/2023,Southeast,Virginia,Richmond,Dasani Water,0.60,"1,760",1056.00,348.48,0.33
BevCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Coca-Cola,0.49,"2,480",1215.20,486.08,0.40
BevCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Diet Coke,0.54,"2,250",1215.00,498.15,0.41
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Sprite,0.53,"1,650",874.50,349.80,0.40
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Fanta,0.51,"1,760",897.60,350.06,0.39
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Powerade,0.59,"1,570",926.30,389.05,0.42
FizzyCo,1128299,12/23/2023,Southeast,Virginia,Richmond,Dasani Water,0.65,"1,900",1235.00,432.25,0.35
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Coca-Cola,0.23,"2,330",535.90,278.67,0.52
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Diet Coke,0.28,"1,870",523.60,246.09,0.47
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Sprite,0.18,"1,760",316.80,101.38,0.32
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Fanta,0.21,"1,360",285.60,119.95,0.42
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Powerade,0.30,"1,400",420.00,189.00,0.45
FizzyCo,1185732,1/19/2023,Southeast,Virginia,Richmond,Dasani Water,0.25,"1,930",482.50,279.85,0.58
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Coca-Cola,0.26,"2,560",665.60,366.08,0.55
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Diet Coke,0.27,"1,530",413.10,185.90,0.45
FizzyCo,1185732,2/17/2023,Southeast,Virginia,Richmond,Sprite,0.17,"1,700",289.00,104.04,0.36
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Fanta,0.16,930,148.80,62.50,0.42
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Powerade,0.28,"1,200",336.00,141.12,0.42
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Dasani Water,0.18,"1,490",268.20,147.51,0.55
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.20,"2,280",456.00,196.08,0.43
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Diet Coke,0.22,"1,050",231.00,92.40,0.40
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Sprite,0.16,"1,400",224.00,87.36,0.39
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Fanta,0.20,750,150.00,63.00,0.42
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Powerade,0.28,900,252.00,100.80,0.40
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Dasani Water,0.21,"1,400",294.00,167.58,0.57
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.20,"1,940",388.00,178.48,0.46
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Diet Coke,0.20,"1,110",222.00,82.14,0.37
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Sprite,0.10,"1,070",107.00,43.87,0.41
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Fanta,0.14,750,105.00,47.25,0.45
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Powerade,0.24,880,211.20,82.37,0.39
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Dasani Water,0.20,"1,360",272.00,141.44,0.52
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Coca-Cola,0.27,"2,280",615.60,264.71,0.43
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Diet Coke,0.22,"1,280",281.60,118.27,0.42
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Sprite,0.19,"1,090",207.10,78.70,0.38
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Fanta,0.19,940,178.60,76.80,0.43
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Powerade,0.29,900,261.00,109.62,0.42
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Dasani Water,0.32,"1,280",409.60,233.47,0.57
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.21,"2,080",436.80,187.82,0.43
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Diet Coke,0.18,"1,320",237.60,95.04,0.40
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Sprite,0.13,"1,280",166.40,61.57,0.37
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Fanta,0.13,"1,320",171.60,73.79,0.43
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Powerade,0.24,"1,320",316.80,117.22,0.37
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Dasani Water,0.32,"1,900",608.00,328.32,0.54
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.28,"2,480",694.40,298.59,0.43
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Diet Coke,0.20,"1,820",364.00,141.96,0.39
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Sprite,0.19,"1,570",298.30,116.34,0.39
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Fanta,0.16,"1,280",204.80,96.26,0.47
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Powerade,0.28,"1,400",392.00,148.96,0.38
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Dasani Water,0.32,"2,040",652.80,359.04,0.55
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.27,"2,480",669.60,314.71,0.47
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Diet Coke,0.28,"1,790",501.20,210.50,0.42
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Sprite,0.23,"1,580",363.40,148.99,0.41
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Fanta,0.14,"1,240",173.60,81.59,0.47
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Powerade,0.23,"1,090",250.70,97.77,0.39
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Dasani Water,0.27,"1,840",496.80,283.18,0.57
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Coca-Cola,0.23,"2,280",524.40,235.98,0.45
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Diet Coke,0.19,"1,580",300.20,114.08,0.38
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Sprite,0.07,"1,050",73.50,30.87,0.42
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Fanta,0.07,"1,110",77.70,35.74,0.46
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Powerade,0.16,"1,140",182.40,74.78,0.41
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Dasani Water,0.18,"1,320",237.60,135.43,0.57
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.24,"2,010",482.40,226.73,0.47
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Diet Coke,0.14,"1,320",184.80,73.92,0.40
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Sprite,0.13,900,117.00,47.97,0.41
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Fanta,0.13,940,122.20,56.21,0.46
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Powerade,0.20,850,170.00,66.30,0.39
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Dasani Water,0.25,"1,400",350.00,189.00,0.54
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Coca-Cola,0.22,"1,650",363.00,156.09,0.43
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Diet Coke,0.14,"1,360",190.40,74.26,0.39
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Sprite,0.14,"1,070",149.80,62.92,0.42
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Fanta,0.15,"1,240",186.00,78.12,0.42
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Powerade,0.28,"1,230",344.40,130.87,0.38
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Dasani Water,0.35,"1,580",553.00,304.15,0.55
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Coca-Cola,0.29,"2,310",669.90,308.15,0.46
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Diet Coke,0.22,"1,700",374.00,157.08,0.42
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Sprite,0.20,"1,530",306.00,113.22,0.37
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Fanta,0.22,"1,360",299.20,125.66,0.42
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Powerade,0.27,"1,240",334.80,137.27,0.41
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Dasani Water,0.29,"1,700",493.00,256.36,0.52
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Coca-Cola,0.24,"1,090",261.60,96.79,0.37
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Diet Coke,0.29,"1,230",356.70,142.68,0.40
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Sprite,0.31,"1,050",325.50,126.95,0.39
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Fanta,0.30,680,204.00,77.52,0.38
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Powerade,0.35,530,185.50,85.33,0.46
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Dasani Water,0.28,"1,320",369.60,125.66,0.34
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Coca-Cola,0.22,"1,530",336.60,138.01,0.41
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Diet Coke,0.29,"1,230",356.70,149.81,0.42
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Sprite,0.28,"1,230",344.40,127.43,0.37
West Soda,1128299,2/24/2023,West,Oregon,Portland,Fanta,0.29,640,185.60,76.10,0.41
West Soda,1128299,2/24/2023,West,Oregon,Portland,Powerade,0.32,430,137.60,60.54,0.44
West Soda,1128299,2/24/2023,West,Oregon,Portland,Dasani Water,0.28,980,274.40,96.04,0.35
West Soda,1128299,3/23/2023,West,Oregon,Portland,Coca-Cola,0.28,"1,430",400.40,160.16,0.40
West Soda,1128299,3/23/2023,West,Oregon,Portland,Diet Coke,0.40,980,392.00,160.72,0.41
West Soda,1128299,3/23/2023,West,Oregon,Portland,Sprite,0.41,"1,120",459.20,174.50,0.38
West Soda,1128299,3/23/2023,West,Oregon,Portland,Fanta,0.39,750,292.50,108.23,0.37
West Soda,1128299,3/23/2023,West,Oregon,Portland,Powerade,0.43,300,129.00,56.76,0.44
West Soda,1128299,3/23/2023,West,Oregon,Portland,Dasani Water,0.40,900,360.00,126.00,0.35
West Soda,1128299,4/24/2023,West,Oregon,Portland,Coca-Cola,0.44,"1,660",730.40,284.86,0.39
West Soda,1128299,4/24/2023,West,Oregon,Portland,Diet Coke,0.39,880,343.20,140.71,0.41
West Soda,1128299,4/24/2023,West,Oregon,Portland,Sprite,0.47,"1,140",535.80,219.68,0.41
West Soda,1128299,4/24/2023,West,Oregon,Portland,Fanta,0.34,700,238.00,88.06,0.37
West Soda,1128299,4/24/2023,West,Oregon,Portland,Powerade,0.36,390,140.40,58.97,0.42
West Soda,1128299,4/24/2023,West,Oregon,Portland,Dasani Water,0.49,900,441.00,149.94,0.34
West Soda,1128299,5/25/2023,West,Oregon,Portland,Coca-Cola,0.39,"1,550",604.50,253.89,0.42
West Soda,1128299,5/25/2023,West,Oregon,Portland,Diet Coke,0.36,"1,090",392.40,156.96,0.40
West Soda,1128299,5/25/2023,West,Oregon,Portland,Sprite,0.39,"1,190",464.10,181.00,0.39
West Soda,1128299,5/25/2023,West,Oregon,Portland,Fanta,0.33,940,310.20,120.98,0.39
West Soda,1128299,5/25/2023,West,Oregon,Portland,Powerade,0.33,580,191.40,84.22,0.44
West Soda,1128299,5/25/2023,West,Oregon,Portland,Dasani Water,0.46,"1,730",795.80,286.49,0.36
West Soda,1128299,6/24/2023,West,Oregon,Portland,Coca-Cola,0.43,"2,400",1032.00,392.16,0.38
West Soda,1128299,6/24/2023,West,Oregon,Portland,Diet Coke,0.47,"2,020",949.40,389.25,0.41
West Soda,1128299,6/24/2023,West,Oregon,Portland,Sprite,0.53,"2,080",1102.40,429.94,0.39
West Soda,1128299,6/24/2023,West,Oregon,Portland,Fanta,0.62,"1,790",1109.80,455.02,0.41
West Soda,1128299,6/24/2023,West,Oregon,Portland,Powerade,0.67,"1,400",938.00,431.48,0.46
West Soda,1128299,6/24/2023,West,Oregon,Portland,Dasani Water,0.74,"2,310",1709.40,564.10,0.33
West Soda,1128299,7/23/2023,West,Oregon,Portland,Coca-Cola,0.60,"2,980",1788.00,750.96,0.42
West Soda,1128299,7/23/2023,West,Oregon,Portland,Diet Coke,0.66,"2,170",1432.20,587.20,0.41
West Soda,1128299,7/23/2023,West,Oregon,Portland,Sprite,0.66,"2,210",1458.60,612.61,0.42
West Soda,1128299,7/23/2023,West,Oregon,Portland,Fanta,0.61,"1,710",1043.10,427.67,0.41
West Soda,1128299,7/23/2023,West,Oregon,Portland,Powerade,0.68,"1,980",1346.40,619.34,0.46
West Soda,1128299,7/23/2023,West,Oregon,Portland,Dasani Water,0.78,"2,040",1591.20,556.92,0.35
West Soda,1128299,8/24/2023,West,Oregon,Portland,Coca-Cola,0.69,"2,560",1766.40,653.57,0.37
West Soda,1128299,8/24/2023,West,Oregon,Portland,Diet Coke,0.62,"2,560",1587.20,666.62,0.42
West Soda,1128299,8/24/2023,West,Oregon,Portland,Sprite,0.50,"2,150",1075.00,430.00,0.40
West Soda,1128299,8/24/2023,West,Oregon,Portland,Fanta,0.50,"1,280",640.00,243.20,0.38
West Soda,1128299,8/24/2023,West,Oregon,Portland,Powerade,0.53,"1,360",720.80,302.74,0.42
West Soda,1128299,8/24/2023,West,Oregon,Portland,Dasani Water,0.53,880,466.40,172.57,0.37
West Soda,1128299,9/25/2023,West,Oregon,Portland,Coca-Cola,0.34,"1,490",506.60,187.44,0.37
West Soda,1128299,9/25/2023,West,Oregon,Portland,Diet Coke,0.43,"1,580",679.40,258.17,0.38
West Soda,1128299,9/25/2023,West,Oregon,Portland,Sprite,0.39,830,323.70,135.95,0.42
West Soda,1128299,9/25/2023,West,Oregon,Portland,Fanta,0.38,620,235.60,98.95,0.42
West Soda,1128299,9/25/2023,West,Oregon,Portland,Powerade,0.48,770,369.60,155.23,0.42
West Soda,1128299,9/25/2023,West,Oregon,Portland,Dasani Water,0.36,850,306.00,97.92,0.32
West Soda,1128299,10/24/2023,West,Oregon,Portland,Coca-Cola,0.29,"1,190",345.10,134.59,0.39
West Soda,1128299,10/24/2023,West,Oregon,Portland,Diet Coke,0.37,"1,790",662.30,251.67,0.38
West Soda,1128299,10/24/2023,West,Oregon,Portland,Sprite,0.37,"1,090",403.30,149.22,0.37
West Soda,1128299,10/24/2023,West,Oregon,Portland,Fanta,0.34,"1,140",387.60,151.16,0.39
West Soda,1128299,10/24/2023,West,Oregon,Portland,Powerade,0.40,930,372.00,167.40,0.45
West Soda,1128299,10/24/2023,West,Oregon,Portland,Dasani Water,0.41,"1,230",504.30,186.59,0.37
West Soda,1128299,11/24/2023,West,Oregon,Portland,Coca-Cola,0.34,"1,900",646.00,239.02,0.37
West Soda,1128299,11/24/2023,West,Oregon,Portland,Diet Coke,0.37,"2,020",747.40,291.49,0.39
West Soda,1128299,11/24/2023,West,Oregon,Portland,Sprite,0.32,"1,520",486.40,204.29,0.42
West Soda,1128299,11/24/2023,West,Oregon,Portland,Fanta,0.39,"1,490",581.10,238.25,0.41
West Soda,1128299,11/24/2023,West,Oregon,Portland,Powerade,0.50,"1,450",725.00,333.50,0.46
West Soda,1128299,11/24/2023,West,Oregon,Portland,Dasani Water,0.53,"1,650",874.50,323.57,0.37
West Soda,1128299,12/23/2023,West,Oregon,Portland,Coca-Cola,0.51,"2,250",1147.50,481.95,0.42
West Soda,1128299,12/23/2023,West,Oregon,Portland,Diet Coke,0.56,"2,330",1304.80,521.92,0.40
West Soda,1128299,12/23/2023,West,Oregon,Portland,Sprite,0.48,"1,930",926.40,379.82,0.41
West Soda,1128299,12/23/2023,West,Oregon,Portland,Fanta,0.53,"1,650",874.50,341.06,0.39
West Soda,1128299,12/23/2023,West,Oregon,Portland,Powerade,0.54,"1,570",847.80,398.47,0.47
West Soda,1128299,12/23/2023,West,Oregon,Portland,Dasani Water,0.55,"2,010",1105.50,375.87,0.34
West Soda,1128299,1/17/2023,West,Oregon,Portland,Coca-Cola,0.28,"1,200",336.00,141.12,0.42
West Soda,1128299,1/17/2023,West,Oregon,Portland,Diet Coke,0.31,"1,240",384.40,169.14,0.44
West Soda,1128299,1/17/2023,West,Oregon,Portland,Sprite,0.33,"1,280",422.40,181.63,0.43
West Soda,1128299,1/17/2023,West,Oregon,Portland,Fanta,0.34,780,265.20,121.99,0.46
